question_id,question,model_name,correct_answer,model_answer,judge_result,level
LCB_0160,"Full House 3 We have seven cards. The i-th card (i=1,\ldots,7) has an integer A_i written on it. Determine whether it is possible to choose five of them so that the chosen cards form a full house. A set of five cards...",claude-haiku-4-5-20251001,,"# YOUR CODE HERE from collections import Counter cards = list(map(int, input().split())) freq = Counter(cards) # Check if we can form a full house # We need one value with count >= 3 and another value with count >= 2 found = False for value1, count1 in freq.items(): if count1 >= 3: # Found a value with 3+ cards # Now check if there's another value with 2+ cards for value2, count2 in freq.items(): if value2 != value1 and count2 >= 2: found = True break if found: break if found: print(""Yes"") el...",1,medium
LCB_0160,"Full House 3 We have seven cards. The i-th card (i=1,\ldots,7) has an integer A_i written on it. Determine whether it is possible to choose five of them so that the chosen cards form a full house. A set of five cards...",claude-sonnet-4-20250514,,"# Read input cards = list(map(int, input().split())) # Count frequencies from collections import Counter freq = Counter(cards) # Get the frequency counts sorted in descending order freq_values = sorted(freq.values(), reverse=True) # Check if we can form a full house # Need at least 2 different values, with highest frequency >= 3 and second highest >= 2 if len(freq_values) >= 2 and freq_values[0] >= 3 and freq_values[1] >= 2: print(""Yes"") else: print(""No"")",1,medium
LCB_0160,"Full House 3 We have seven cards. The i-th card (i=1,\ldots,7) has an integer A_i written on it. Determine whether it is possible to choose five of them so that the chosen cards form a full house. A set of five cards...",claude-sonnet-4-6,,"# YOUR CODE HERE from collections import Counter A = list(map(int, input().split())) count = Counter(A) found = False values = list(count.keys()) for i in range(len(values)): for j in range(len(values)): if i != j: x = values[i] y = values[j] if count[x] >= 3 and count[y] >= 2: found = True print(""Yes"" if found else ""No"")",1,medium
LCB_0160,"Full House 3 We have seven cards. The i-th card (i=1,\ldots,7) has an integer A_i written on it. Determine whether it is possible to choose five of them so that the chosen cards form a full house. A set of five cards...",gemini-2.5-flash,,"import collections import sys def solve(): # Read the seven integers A_1 to A_7 from a single line A = list(map(int, sys.stdin.readline().split())) # Use collections.Counter to efficiently count occurrences of each card rank counts = collections.Counter(A) # Identify ranks that can potentially form a 'three of a kind' (count >= 3) threes_candidates = [] # Identify ranks that can potentially form a 'pair' (count >= 2) pairs_candidates = [] for rank, count in counts.items(): if count >= 3: thre...",1,medium
LCB_0160,"Full House 3 We have seven cards. The i-th card (i=1,\ldots,7) has an integer A_i written on it. Determine whether it is possible to choose five of them so that the chosen cards form a full house. A set of five cards...",gemini-2.5-pro,,"import collections # Read the 7 integers from a single line of input. cards = list(map(int, input().split())) # Count the frequency of each card number. # e.g., for [1, 4, 1, 4, 2, 1, 3], counts will be Counter({1: 3, 4: 2, 2: 1, 3: 1}) counts = collections.Counter(cards) # Get the list of frequencies of the distinct card numbers and sort it. # For the example above, the frequencies are [3, 2, 1, 1]. Sorted: [1, 1, 2, 3]. freq_list = sorted(list(counts.values())) # A full house requires choos...",1,medium
LCB_0160,"Full House 3 We have seven cards. The i-th card (i=1,\ldots,7) has an integer A_i written on it. Determine whether it is possible to choose five of them so that the chosen cards form a full house. A set of five cards...",gemini-3-flash-preview,,"import sys from itertools import combinations from collections import Counter # We are given seven cards, each with an integer A_i on it. # We need to determine if we can choose five cards out of these seven # that form a full house. # A full house is defined as a set of five cards where, for two different # integers x and y, three cards have value x and two cards have value y. def solve(): # Read the input integers from Standard Input. # sys.stdin.read().split() handles reading from stdin ac...",1,medium
LCB_0160,"Full House 3 We have seven cards. The i-th card (i=1,\ldots,7) has an integer A_i written on it. Determine whether it is possible to choose five of them so that the chosen cards form a full house. A set of five cards...",gpt-4.1-2025-04-14,,"from collections import Counter from itertools import combinations # Read input A = list(map(int, input().split())) # For all combinations of 5 cards out of 7 for comb in combinations(A, 5): cnt = Counter(comb) # Full house: exactly two distinct numbers, with counts 3 and 2 if len(cnt) == 2: vals = sorted(cnt.values()) if vals == [2, 3]: print(""Yes"") break else: print(""No"")",1,medium
LCB_0160,"Full House 3 We have seven cards. The i-th card (i=1,\ldots,7) has an integer A_i written on it. Determine whether it is possible to choose five of them so that the chosen cards form a full house. A set of five cards...",gpt-5,,"# YOUR CODE HERE import sys from collections import Counter nums = list(map(int, sys.stdin.read().split())) cnt = Counter(nums) vals_ge3 = [v for v, c in cnt.items() if c >= 3] vals_ge2 = set(v for v, c in cnt.items() if c >= 2) ans = ""No"" for v in vals_ge3: # need a different value with at least 2 occurrences if any(u != v for u in vals_ge2): ans = ""Yes"" break print(ans)",1,medium
LCB_0160,"Full House 3 We have seven cards. The i-th card (i=1,\ldots,7) has an integer A_i written on it. Determine whether it is possible to choose five of them so that the chosen cards form a full house. A set of five cards...",gpt-5-mini,,"# YOUR CODE HERE import sys from collections import Counter def main(): A = list(map(int, sys.stdin.read().strip().split())) if len(A) < 7: # In case of incomplete input, but problem guarantees 7 numbers. print(""No"") return A = A[:7] cnt = Counter(A) values = list(cnt.keys()) for x in values: for y in values: if x == y: continue if cnt[x] >= 3 and cnt[y] >= 2: print(""Yes"") return print(""No"") if __name__ == ""__main__"": main()",1,medium
LCB_0160,"Full House 3 We have seven cards. The i-th card (i=1,\ldots,7) has an integer A_i written on it. Determine whether it is possible to choose five of them so that the chosen cards form a full house. A set of five cards...",gpt-5.1,,"# YOUR CODE HERE from collections import Counter import sys def main(): cards = list(map(int, sys.stdin.read().split())) cnt = Counter(cards) values = list(cnt.keys()) for i in range(len(values)): for j in range(len(values)): if i == j: continue x, y = values[i], values[j] if cnt[x] >= 3 and cnt[y] >= 2: print(""Yes"") return print(""No"") if __name__ == ""__main__"": main()",1,medium
LCB_0161,"find-the-number-of-subarrays-where-boundary-elements-are-maximum You are given an array of positive integers nums. Return the number of subarrays of nums, where the first and the last elements of the subarray are equa...",claude-haiku-4-5-20251001,,"class Solution: def numberOfSubarrays(self, nums: List[int]) -> int: count = 0 n = len(nums) # For each starting position for i in range(n): max_val = nums[i] # For each ending position for j in range(i, n): # Update max as we extend the subarray max_val = max(max_val, nums[j]) # Check if first == last == max if nums[i] == nums[j] == max_val: count += 1 return count",0,hard
LCB_0161,"find-the-number-of-subarrays-where-boundary-elements-are-maximum You are given an array of positive integers nums. Return the number of subarrays of nums, where the first and the last elements of the subarray are equa...",claude-sonnet-4-20250514,,"class Solution: def numberOfSubarrays(self, nums: List[int]) -> int: n = len(nums) count = 0 for i in range(n): for j in range(i, n): # If we find an element larger than nums[i], # nums[i] can't be the maximum anymore if nums[j] > nums[i]: break # If first and last elements are equal (to nums[i]) # and nums[i] is still the maximum, count this subarray if nums[i] == nums[j]: count += 1 return count",0,hard
LCB_0161,"find-the-number-of-subarrays-where-boundary-elements-are-maximum You are given an array of positive integers nums. Return the number of subarrays of nums, where the first and the last elements of the subarray are equa...",claude-sonnet-4-6,,"from typing import List from collections import defaultdict class Solution: def numberOfSubarrays(self, nums: List[int]) -> int: n = len(nums) # Build sparse table for range max queries LOG = n.bit_length() sparse = [nums[:]] for k in range(1, LOG): prev = sparse[k-1] curr = [max(prev[i], prev[i + (1 << (k-1))]) for i in range(n - (1 << k) + 1)] sparse.append(curr) # Precompute integer log2 log2 = [0] * (n + 1) for i in range(2, n + 1): log2[i] = log2[i // 2] + 1 def range_max(l, r): if l > r...",1,hard
LCB_0161,"find-the-number-of-subarrays-where-boundary-elements-are-maximum You are given an array of positive integers nums. Return the number of subarrays of nums, where the first and the last elements of the subarray are equa...",gemini-2.5-flash,,"from typing import List class Solution: def numberOfSubarrays(self, nums: List[int]) -> int: n = len(nums) if n == 0: return 0 # stack stores indices j such that nums[j] values are in decreasing order from bottom to top. # This implies: nums[stack[0]] >= nums[stack[1]] >= ... >= nums[stack[-1]] stack = [] # count_dp[i] stores the number of valid subarrays nums[l...i] such that: # 1. nums[l] == nums[i] # 2. nums[i] is the maximum element in nums[l...i] count_dp = [0] * n total_subarrays = 0 fo...",1,hard
